실제값,예측값
26.0,25.857
18.6,18.901
26.0,24.131999999999994
20.5,20.064999999999987
9.9,8.834000000000001
29.2,28.610000000000017
9.4,9.056999999999997
-3.6,-0.9590000000000007
20.2,20.22800000000001
10.3,10.931000000000004
13.0,13.739999999999998
-8.2,-6.4639999999999995
25.8,26.28400000000001
3.6,5.277
22.7,23.293000000000003
5.2,3.6
19.0,19.514000000000003
21.9,21.959999999999987
22.8,22.382999999999996
1.8,1.735
-1.3,-0.6050000000000001
-3.5,-4.15
12.6,13.406999999999998
3.4,3.342999999999998
7.4,7.697000000000002
19.7,19.742
12.9,12.4
21.7,21.808000000000003
-0.2,-0.9260000000000003
31.7,31.279000000000032
2.7,2.3210000000000015
24.8,24.671
20.0,20.461
18.4,18.172000000000004
18.8,18.668
25.0,25.555999999999997
27.9,28.418999999999993
24.1,24.02799999999999
-1.5,-1.6490000000000011
2.6,3.669000000000001
0.7,-0.9060000000000005
0.0,0.8370000000000001
18.7,19.668000000000006
19.0,20.696000000000005
-2.4,-2.083999999999999
2.7,2.775999999999999
11.0,10.662999999999997
21.6,21.305000000000003
-6.6,-5.182
16.7,17.284999999999997
16.0,15.253999999999989
18.1,20.308999999999997
12.8,12.498999999999997
22.1,22.215999999999998
11.1,12.652999999999999
21.8,21.627
-1.4,-3.2540000000000013
10.3,9.894
22.2,21.807000000000006
15.7,16.134999999999998
-12.9,-13.390999999999998
17.9,18.06
8.3,7.3389999999999995
24.0,23.437
2.2,1.1990000000000003
-2.1,-2.479
3.3,3.519000000000002
1.9,1.9280000000000004
3.2,3.282
8.4,8.083999999999998
17.3,16.761000000000003
17.4,15.958
19.2,19.278000000000024
10.4,10.065999999999995
21.4,21.554000000000002
-5.9,-6.344999999999998
27.8,25.592999999999993
11.8,12.244999999999997
20.8,21.334000000000007
3.8,3.9660000000000024
18.7,18.58
7.2,5.502000000000004
5.5,6.933000000000003
13.1,13.892999999999997
5.7,3.7840000000000016
14.1,15.147000000000002
6.3,4.410000000000001
0.8,-0.6589999999999996
4.2,5.718999999999999
8.7,9.129999999999994
17.4,18.25300000000001
18.4,18.853
10.1,14.134999999999993
28.1,27.360000000000024
10.4,10.700999999999997
1.6,1.9259999999999997
12.8,13.181000000000001
19.8,19.913000000000014
-0.1,-0.2600000000000001
15.3,15.203000000000001
6.5,6.054999999999995
-7.1,-6.295999999999998
5.0,4.840999999999995
8.1,5.59
24.4,21.834
1.8,2.3810000000000007
27.2,27.741999999999997
21.8,21.82300000000001
19.4,19.466999999999995
3.1,2.840000000000001
16.7,16.704999999999995
25.3,24.98899999999999
22.4,22.68999999999999
14.5,15.517000000000001
2.3,2.247000000000001
15.0,15.120999999999999
7.2,7.794999999999999
22.5,22.89800000000001
14.4,15.083999999999998
5.5,5.618
12.2,12.309
3.9,5.818
14.3,16.622
19.7,20.45499999999999
6.3,7.3279999999999985
0.6,0.7650000000000001
12.6,14.579999999999998
21.2,20.83000000000001
16.7,15.832000000000003
25.8,27.149999999999995
15.2,15.022
10.1,9.949999999999994
3.5,5.165
-2.6,-2.547
15.5,15.928000000000003
13.1,13.509000000000006
26.3,26.18
17.0,17.102999999999998
1.1,4.811000000000003
19.0,18.509
28.2,27.810999999999993
8.2,8.395999999999997
-0.4,-0.7490000000000003
23.3,21.834000000000007
4.1,5.064000000000001
11.2,11.483999999999998
-7.7,-6.791999999999998
5.4,5.35
17.5,18.306000000000004
14.4,13.425000000000002
9.2,9.059000000000001
14.4,15.146999999999991
4.0,4.190999999999999
26.1,26.29700000000001
18.6,19.767000000000007
21.9,21.452999999999996
3.2,3.0929999999999995
-6.8,-6.430999999999999
9.9,11.274999999999995
15.2,15.541000000000002
16.3,15.728000000000002
0.0,1.389
14.7,14.863000000000001
21.0,21.413999999999987
14.5,15.517000000000007
12.7,12.668000000000012
17.2,17.599999999999994
4.1,4.294999999999998
10.0,9.351999999999997
23.9,24.121999999999993
5.0,6.307999999999997
19.3,14.635000000000005
21.4,21.508000000000003
9.6,10.26
29.3,29.275999999999975
27.5,27.94900000000001
14.5,14.885999999999994
29.0,28.906
17.2,17.964999999999986
13.1,12.674999999999997
4.6,5.414999999999997
14.7,14.541999999999998
7.2,8.036999999999999
5.2,5.882000000000001
21.6,21.51100000000001
12.5,12.109000000000004
30.7,30.449999999999992
-2.6,-2.869000000000001
26.6,25.94799999999998
-0.1,0.28600000000000003
17.6,17.428000000000004
7.9,5.109
25.7,22.804999999999986
7.7,7.798000000000001
23.3,23.35399999999999
11.8,12.151999999999996
1.4,2.2050000000000005
5.5,7.152
25.4,25.45900000000001
22.8,23.89899999999999
25.3,25.909000000000002
2.1,3.025999999999999
5.6,6.157000000000003
23.2,24.130000000000006
20.6,22.657000000000004
-0.5,-0.3890000000000001
22.6,22.12100000000001
18.8,19.916000000000004
22.3,21.925999999999995
-6.0,-5.577000000000001
7.1,7.036999999999999
12.5,12.686000000000005
18.9,18.272
19.8,20.563000000000006
25.7,26.444999999999983
5.1,6.894999999999998
11.6,14.253999999999994
14.7,14.254999999999995
9.5,9.813999999999995
20.5,20.845000000000013
-0.1,-1.6839999999999995
0.5,0.529
22.0,21.69800000000001
11.6,10.925
24.4,24.03
6.1,6.285000000000002
3.8,3.587999999999999
22.3,22.971000000000004
18.9,19.62100000000001
2.2,2.160999999999999
13.7,14.000999999999994
23.6,23.459999999999994
0.8,1.8170000000000002
0.6,0.25199999999999995
1.2,1.697000000000001
27.1,26.532000000000007
21.5,20.625
15.0,14.893999999999988
13.4,14.753999999999998
19.8,21.031
18.5,18.95600000000002
20.0,18.894999999999992
19.8,19.614999999999995
4.2,4.446000000000001
24.0,23.94400000000001
16.4,16.781
-6.7,-6.456000000000001
24.3,22.18
17.9,18.438999999999997
2.3,2.8409999999999984
20.1,20.006999999999998
20.7,20.671000000000003
26.0,25.581
3.9,4.038000000000001
-3.1,-3.242000000000001
10.8,9.472000000000001
28.9,29.450999999999993
19.2,18.485999999999997
15.0,15.328999999999992
-3.4,-4.545999999999999
18.5,19.053000000000008
18.6,17.785999999999994
5.0,6.700999999999998
8.4,7.945
29.3,29.542999999999996
8.4,9.405
3.5,4.177
24.6,24.358
14.9,13.342000000000002
25.2,24.686
30.1,30.045000000000023
16.0,15.756000000000002
24.6,24.26800000000001
-1.5,-0.6860000000000003
22.9,23.213
13.5,14.295000000000009
8.5,7.590000000000001
2.4,2.8510000000000004
9.6,8.103000000000002
1.7,1.222
7.6,7.958000000000001
18.5,18.839000000000002
-5.9,-4.979
24.6,24.63200000000001
21.6,21.32400000000001
21.3,21.210999999999995
29.6,27.669000000000004
21.9,21.701000000000004
8.2,8.116999999999996
16.5,14.545999999999998
26.6,26.810999999999982
8.3,8.561999999999998
-2.7,0.22999999999999995
4.7,5.899
12.1,12.131999999999998
-6.0,-5.687999999999996
17.8,16.272000000000002
-8.8,-8.229
21.1,20.929000000000002
26.3,26.183999999999997
20.0,20.261000000000003
30.7,29.577
6.3,9.357000000000005
-2.4,-1.9710000000000003
23.6,23.909000000000013
22.2,20.813999999999982
7.2,7.759000000000001
18.5,18.67499999999999
-4.8,-3.9929999999999986
12.7,12.604999999999993
10.4,10.067999999999996
19.0,19.111999999999977
20.4,21.244
17.5,17.932
21.5,20.43200000000001
20.1,16.799999999999997
20.3,20.355000000000004
21.8,22.951
10.9,11.494000000000002
17.3,17.621000000000002
17.1,17.451999999999998
3.2,3.2500000000000036
23.3,23.327
28.4,28.89400000000002
-7.4,-7.492000000000002
25.3,25.166999999999987
11.0,10.509999999999998
18.9,17.151
9.1,9.067999999999998
19.8,19.441999999999993
19.6,19.322
21.4,21.212999999999976
23.1,24.378999999999998
18.5,18.393000000000008
19.5,19.573000000000004
2.3,2.081000000000001
1.7,2.6310000000000002
0.2,0.8670000000000004
23.8,22.877999999999997
20.6,21.06300000000001
3.7,4.369000000000002
6.4,6.518000000000002
13.9,14.363000000000001
11.9,11.435999999999995
-2.4,-2.347000000000001
19.0,18.893000000000008
16.4,14.922999999999996
20.2,20.53000000000001
15.4,14.300000000000002
1.5,1.9990000000000012
20.4,21.383000000000003
28.2,26.34
26.2,25.465
29.8,28.806999999999995
4.2,4.705
26.9,27.30099999999999
29.4,29.230999999999995
0.2,0.691
20.8,22.322999999999997
22.7,23.936000000000003
10.9,10.752000000000004
1.0,1.5119999999999998
20.7,20.951999999999998
25.0,24.078000000000007
13.0,11.332
11.6,10.920000000000002
13.3,14.598999999999997
-0.4,-1.009999999999999
10.5,8.008999999999991
18.0,18.745
0.4,0.5159999999999998
18.1,19.547000000000004
9.2,9.228
27.4,26.555999999999997
6.2,6.778999999999997
28.5,27.25900000000001
32.9,32.61800000000001
1.9,2.412
22.2,21.982999999999993
-1.0,-3.4890000000000003
20.4,20.476000000000003
23.1,23.24000000000002
-1.4,-2.8820000000000006
-0.1,-0.914
-7.3,-6.226999999999999
21.6,21.445000000000004
16.7,17.351000000000003
19.1,17.731000000000005
9.4,9.18
3.8,3.7219999999999978
-1.4,0.3340000000000001
5.7,6.3420000000000005
11.9,11.349999999999998
25.7,25.21400000000001
22.8,23.11499999999999
17.0,16.111999999999995
3.7,3.6539999999999986
3.8,3.895000000000002
26.3,27.08699999999999
9.6,9.787
18.6,18.369
20.5,21.024
29.7,30.207000000000004
6.7,4.800999999999998
13.3,12.547
-5.7,-5.0159999999999965
23.9,24.763000000000005
18.0,17.65199999999999
5.7,6.314000000000002
24.0,23.604
7.7,7.574000000000001
11.5,11.969000000000001
23.6,23.351999999999993
21.7,21.478999999999996
10.8,10.494999999999996
1.1,1.584
21.6,22.355
13.5,13.32
17.9,17.949999999999996
4.8,7.483
24.7,24.025999999999996
-1.9,-1.501
-8.7,-7.452999999999998
-1.7,-0.8929999999999993
25.7,25.413999999999987
23.2,21.47499999999999
20.1,19.067999999999998
15.5,16.507
6.7,6.378000000000003
16.4,13.602999999999998
19.3,19.501000000000005
12.3,13.913
14.3,14.264000000000008
28.9,29.100999999999996
1.6,1.655
18.1,17.668000000000006
-6.4,-6.53899999999999
5.6,6.639999999999999
9.2,12.940999999999995
22.7,23.943000000000005
-0.1,0.1630000000000001
30.9,30.552000000000007
1.3,1.6869999999999998
11.4,10.274000000000001
12.7,12.677000000000003
22.1,22.00799999999999
5.0,6.05
11.5,11.208999999999998
2.3,4.476000000000003
8.8,9.342
-10.7,-12.287000000000008
4.6,4.4510000000000005
20.1,21.201000000000004
18.6,18.526
22.2,20.833999999999993
21.5,21.466999999999988
11.7,11.313999999999997
1.8,1.7559999999999991
23.7,23.746000000000002
17.2,18.879
-7.7,-6.428000000000001
14.6,14.738999999999997
17.4,16.25399999999999
-3.9,-4.137000000000002
-0.2,-1.186
5.3,5.024999999999999
24.2,24.440999999999995
1.5,3.458
23.5,22.486999999999984
16.1,15.552999999999999
24.1,25.118
8.4,8.549000000000001
19.8,19.910000000000004
16.8,15.981000000000005
2.4,1.5349999999999997
7.9,9.785000000000002
7.4,6.457999999999998
24.1,24.883999999999986
27.6,26.536000000000005
21.4,21.184999999999995
17.0,17.254000000000005
6.9,5.712000000000001
24.7,23.271999999999995
28.3,27.097999999999992
1.8,1.6940000000000004
11.8,11.716000000000006
20.3,20.116000000000007
21.9,22.08400000000001
7.3,7.013999999999999
4.6,1.9730000000000003
13.2,12.635999999999997
2.9,0.24799999999999994
11.9,12.211000000000002
14.9,14.465000000000009
23.3,23.31300000000001
11.6,11.284000000000006
25.2,23.63599999999999
0.8,2.0810000000000013
23.6,22.343000000000004
19.2,19.228000000000005
13.4,14.123000000000005
25.9,25.98700000000001
9.5,6.729000000000001
12.0,13.716000000000008
6.8,6.910999999999999
8.8,8.260999999999997
11.9,12.349000000000007
7.9,7.969000000000002
9.2,10.696999999999997
22.6,21.763000000000005
9.9,8.661999999999997
2.4,3.3629999999999995
-1.7,-0.97
26.4,26.822999999999993
25.4,24.785
26.7,27.609999999999992
33.6,32.626000000000005
25.7,26.343999999999987
6.1,5.360000000000001
27.4,26.783999999999995
28.1,28.25000000000001
5.1,6.557
7.5,7.878000000000001
25.1,24.195999999999994
16.4,19.846999999999998
3.6,4.166000000000003
10.5,10.269000000000004
24.9,25.03499999999999
18.3,17.585000000000008
11.0,11.149
7.1,6.553999999999995
20.2,20.63799999999999
20.7,20.174000000000007
13.5,14.91400000000001
3.0,3.4660000000000006
1.2,1.2760000000000002
15.3,15.851000000000008
20.5,21.482999999999997
0.0,-0.7810000000000002
15.8,15.991
14.7,14.74
26.6,22.921000000000003
17.2,17.272999999999996
21.9,21.595
23.1,23.614999999999995
2.4,2.5769999999999995
-4.3,-4.693000000000001
25.5,25.65099999999999
27.2,28.151
4.3,4.4520000000000035
8.2,6.6419999999999995
0.6,-0.10799999999999992
18.2,16.245999999999995
24.4,24.369000000000014
7.5,7.731999999999999
15.4,15.695000000000002
9.5,9.832999999999997
2.5,3.211999999999999
16.5,16.17300000000001
24.2,25.21199999999999
2.0,1.7399999999999998
0.4,0.08300000000000002
28.3,28.539999999999992
22.6,22.703000000000007
8.7,9.757999999999996
19.1,19.278
-1.8,-2.0410000000000004
-0.9,-1.6880000000000013
28.1,27.80799999999999
1.5,-1.1780000000000002
-5.1,-5.2520000000000024
-2.5,-3.059
7.0,7.061
12.8,14.086000000000004
25.3,25.191999999999997
-1.0,-1.1289999999999998
0.8,0.8949999999999999
25.3,25.510000000000005
9.3,10.533999999999997
20.3,21.149
26.5,26.02999999999999
9.1,9.359000000000002
21.0,20.41199999999998
26.4,26.33299999999999
12.6,11.925000000000004
15.4,15.698999999999995
14.6,12.793999999999997
26.1,26.40599999999999
6.2,5.454000000000002
-5.8,-5.401000000000002
19.9,19.945
5.6,4.335999999999999
9.5,9.217999999999995
30.0,29.419999999999977
19.4,19.43399999999999
-21.1,-17.812999999999995
7.0,7.217
-1.2,-3.3409999999999984
34.3,33.65800000000001
30.5,29.332999999999988
10.1,10.324000000000003
27.8,27.86599999999999
7.2,7.0150000000000015
8.3,4.807999999999998
21.6,23.038
18.4,16.746000000000002
20.6,20.716000000000005
11.0,9.808000000000003
19.9,19.92700000000001
23.5,23.000000000000004
18.2,18.069999999999993
-0.7,-0.03800000000000001
-11.5,-11.588000000000005
-4.8,-4.278
0.9,1.3889999999999996
8.5,7.855999999999998
25.9,25.857000000000006
28.4,27.94
21.8,21.886
-3.6,-3.7829999999999995
27.7,27.282999999999994
28.8,28.940999999999985
13.5,13.568999999999994
8.5,10.068
-0.9,-2.564999999999999
3.0,3.5609999999999964
15.5,15.254999999999994
17.2,18.140000000000004
-1.8,-0.5970000000000004
14.4,14.353999999999992
8.2,7.852000000000003
11.2,11.514999999999997
1.1,0.12299999999999979
30.0,30.14999999999999
5.1,4.901000000000005
28.9,28.758999999999993
18.0,17.760000000000005
5.1,5.095
5.9,5.090999999999998
28.1,29.090999999999994
0.6,0.8610000000000001
22.6,21.381000000000004
7.9,9.616999999999997
16.5,17.702999999999985
30.5,30.322999999999993
24.3,24.451999999999984
18.1,14.136999999999993
15.2,13.344999999999997
6.0,6.931000000000001
15.8,15.592000000000002
12.0,12.891000000000004
9.4,9.072000000000003
15.4,15.357000000000005
19.4,19.941
20.8,22.288000000000007
17.8,17.106000000000005
18.6,19.845999999999997
5.9,2.4799999999999986
-3.5,-3.179
3.1,3.3150000000000013
-2.6,-4.9899999999999975
19.5,19.745
10.9,11.237999999999998
10.1,9.177000000000003
7.5,7.7740000000000045
30.9,31.417999999999992
3.2,3.642999999999999
11.8,12.28099999999999
4.9,5.312000000000004
22.1,22.196000000000016
23.0,22.463999999999988
19.9,20.290999999999997
-4.4,-4.657000000000002
5.1,1.5299999999999994
24.2,23.791999999999994
29.7,28.687
23.1,22.913999999999987
1.2,-0.07499999999999997
19.4,19.811
12.6,12.431999999999993
5.2,5.315999999999997
1.0,1.4610000000000003
-1.0,-1.1570000000000003
11.3,11.524999999999995
-6.3,-8.332000000000006
20.9,20.954000000000004
-1.4,-1.7079999999999997
0.3,-0.265
27.8,27.644000000000005
-9.4,-10.464
7.6,7.615999999999997
33.6,32.576
26.2,26.217999999999996
10.9,9.512999999999998
19.4,19.918999999999997
11.0,10.816999999999998
20.7,21.107999999999997
16.0,16.425999999999995
17.0,16.872000000000003
26.6,25.944000000000003
17.0,16.141999999999996
25.9,25.627999999999982
12.6,12.277999999999999
8.6,8.125999999999996
-6.1,-7.2519999999999945
26.3,26.272
12.6,11.671999999999999
-4.5,-3.5710000000000015
5.6,5.507
23.3,23.602999999999994
34.0,33.60300000000001
28.4,27.447999999999997
10.3,10.862
6.0,6.085999999999998
21.6,21.616999999999997
5.8,5.000000000000003
21.0,21.164000000000005
10.2,10.604999999999997
22.9,24.62500000000001
17.8,17.437
14.8,12.958999999999996
25.4,26.066999999999993
3.0,3.718000000000002
16.6,17.18700000000001
7.7,7.529999999999993
27.3,27.886000000000017
25.0,25.015
3.4,1.255
22.1,22.120000000000008
3.2,1.6500000000000006
14.9,14.74
22.2,22.978999999999992
19.2,19.51699999999999
15.3,16.130000000000006
-9.2,-10.710999999999999
8.2,8.712999999999997
29.8,30.059000000000005
11.5,11.250000000000005
8.8,8.677000000000003
20.1,20.132999999999996
19.6,20.344000000000005
20.0,17.670999999999996
24.1,24.288000000000007
-0.2,1.0950000000000002
10.0,10.026
5.7,5.562
9.0,8.742999999999997
13.7,16.593
16.7,16.852999999999994
19.4,19.998000000000005
5.1,4.695000000000002
1.4,1.5750000000000002
25.0,26.087999999999997
23.4,22.734999999999985
-6.8,-7.541999999999997
7.0,7.117000000000001
26.0,25.527
17.7,16.577
17.2,17.11299999999999
8.3,8.009000000000002
4.6,3.8000000000000016
22.5,22.651999999999997
11.2,13.242
27.0,27.099999999999994
2.5,3.470999999999999
16.5,16.632
13.2,12.871999999999996
26.0,25.554000000000016
3.8,5.607
0.3,0.621
-3.5,-3.779000000000001
1.4,1.821
3.3,2.679
9.8,10.649000000000001
21.7,22.169
3.5,5.629000000000001
21.1,20.508000000000003
-2.5,-2.790999999999999
8.8,6.195999999999998
0.1,0.5830000000000003
31.3,29.63799999999998
-7.7,-6.356
26.3,28.07100000000001
24.5,24.893
10.5,10.760000000000002
-0.6,-0.6710000000000004
0.7,1.2229999999999996
4.0,4.479
-4.9,-4.0479999999999965
0.6,0.9520000000000002
18.7,18.914000000000012
26.1,25.958
4.2,5.251999999999999
21.0,21.266999999999992
7.4,7.185
22.3,21.829999999999988
-1.1,-2.072
10.8,7.364
8.1,6.541999999999998
3.4,3.479000000000001
22.4,22.49000000000001
2.7,2.251999999999999
-5.7,-6.820000000000001
24.3,24.662000000000003
30.3,29.238000000000014
-2.4,-1.9890000000000005
12.6,13.752000000000002
4.8,5.158999999999999
9.5,10.982999999999997
18.1,13.382999999999996
20.4,20.762999999999998
9.0,9.838999999999997
18.6,18.509000000000004
8.1,8.385999999999997
16.9,16.88600000000001
18.8,20.433
9.1,7.814000000000004
4.5,1.2750000000000004
22.3,23.086999999999986
23.6,23.996000000000002
3.7,3.9130000000000007
21.8,21.524999999999995
8.4,6.685999999999999
24.9,24.368000000000006
2.5,2.4920000000000013
-0.7,-1.1450000000000002
-6.5,-5.612999999999996
23.4,23.501999999999995
0.9,1.6029999999999998
19.3,20.201
-7.2,-7.034
12.9,12.586999999999996
5.5,5.882
32.5,30.305
12.2,10.925999999999993
-1.8,-1.2180000000000002
5.8,4.327999999999999
2.8,2.906
23.9,25.10099999999999
3.1,2.918999999999999
25.0,24.94099999999999
6.2,7.415
11.1,11.808000000000007
27.7,27.669000000000004
14.3,15.734000000000002
17.8,18.377000000000013
10.6,10.575000000000003
-4.6,-5.433000000000001
-3.0,-3.781999999999998
9.7,11.042999999999997
18.2,18.224
-7.0,-5.761
16.6,15.362
19.5,20.596
16.8,16.999000000000006
28.4,28.133999999999983
5.7,4.721000000000002
11.7,12.074999999999996
11.5,12.371999999999998
-5.1,-4.750999999999997
-8.3,-9.027000000000001
3.4,3.8030000000000013
24.6,24.785000000000004
12.0,12.998000000000006
4.4,5.029999999999998
26.3,25.813999999999993
21.6,21.520999999999994
-1.4,-1.4820000000000002
16.9,16.945
28.8,29.451999999999988
20.1,19.852000000000007
5.7,5.774000000000002
12.5,12.587000000000003
-1.8,-1.2880000000000007
20.7,20.223000000000006
8.2,11.331999999999995
24.5,24.498
27.4,26.97499999999999
9.0,9.392999999999999
1.4,2.104
23.7,24.003
17.5,17.225
23.7,24.01599999999999
11.2,10.941
16.9,16.82999999999999
8.8,7.6320000000000014
4.3,4.508999999999998
22.8,22.804999999999993
14.2,14.126
5.2,5.911000000000001
17.0,17.398999999999997
9.8,9.710999999999991
4.1,4.381
27.2,24.607000000000006
7.5,7.152999999999999
8.4,9.137999999999995
16.3,18.129
1.3,0.581
25.8,26.158
-2.8,-1.9970000000000019
20.3,19.804999999999993
1.2,-0.3
12.0,12.358000000000004
24.8,23.439
15.3,15.663999999999998
14.3,12.600999999999999
7.1,6.829000000000001
24.2,23.849999999999994
21.8,21.466000000000008
23.7,23.991000000000003
11.0,11.205999999999996
33.3,34.553999999999995
28.0,28.782999999999998
25.0,25.088
25.8,25.89
18.6,19.475
6.9,5.397
25.0,24.592
16.2,17.145000000000003
4.8,3.781999999999999
12.9,13.349999999999998
22.1,21.416
19.0,19.705999999999996
17.2,17.936999999999998
19.2,18.691999999999997
1.2,1.531
19.7,20.12199999999999
24.5,23.33900000000001
21.8,20.37599999999999
8.5,9.919000000000004
20.3,20.217000000000013
25.4,24.097999999999992
-0.5,-0.8419999999999997
10.7,10.899999999999999
7.6,7.0680000000000005
17.5,17.277000000000015
16.8,17.574000000000005
32.0,32.315
19.2,18.481999999999992
0.1,-0.24799999999999997
2.4,5.809000000000001
6.6,4.307999999999997
10.1,10.349999999999998
18.6,18.319000000000006
22.1,22.303999999999988
25.6,25.795000000000012
26.6,26.622
22.7,22.832000000000004
-6.3,-6.449000000000001
14.4,15.308999999999996
-3.7,-3.267
26.3,23.226000000000003
24.2,23.577999999999985
17.2,17.288
28.2,26.846999999999994
21.9,21.99699999999999
2.6,4.417000000000002
23.0,20.50300000000001
9.8,9.86
29.2,28.146000000000004
19.0,19.348999999999997
18.8,20.789000000000005
6.5,7.418000000000001
20.8,20.330000000000005
-6.4,-6.09
19.1,19.047000000000015
7.9,8.062000000000001
28.5,28.684999999999995
26.6,28.451000000000008
9.1,8.700999999999999
17.4,17.324999999999992
-3.0,-2.3749999999999996
15.2,12.906999999999996
26.3,27.367000000000008
-2.3,-1.6339999999999997
16.9,17.3
6.0,5.966999999999998
15.7,15.535999999999994
29.7,29.157999999999987
-6.2,-6.787000000000002
-1.4,-0.7500000000000004
28.1,28.44800000000002
13.2,12.580000000000009
15.9,15.835000000000013
26.4,26.570000000000014
-0.3,0.4429999999999999
10.0,7.353
12.1,11.63199999999999
12.4,12.773
5.1,5.82
14.0,14.570999999999996
25.4,25.325000000000003
11.3,11.133999999999999
16.7,17.712000000000003
-3.7,-3.6220000000000017
11.5,11.605
7.8,8.102999999999998
30.5,31.191999999999997
16.1,13.513000000000002
11.1,11.050999999999997
18.3,18.418999999999997
26.7,26.067000000000007
8.7,8.364000000000003
2.1,3.1749999999999994
0.9,0.8940000000000003
6.0,5.625999999999997
1.2,1.6020000000000005
-4.7,-4.184999999999999
-4.5,-3.5880000000000005
18.0,18.945999999999998
25.9,25.98799999999999
12.0,12.635999999999997
15.5,15.928999999999991
27.6,27.33999999999999
20.9,21.001000000000005
6.7,5.233000000000001
9.6,9.445999999999996
7.0,6.0840000000000005
20.3,20.502000000000002
4.2,5.9250000000000025
17.2,16.929999999999996
1.3,2.805
23.9,24.116
-13.5,-13.151000000000005
25.4,25.688999999999993
18.7,19.559999999999995
15.0,14.041000000000004
3.5,3.25
2.3,3.1249999999999996
27.5,28.131000000000004
11.2,10.892000000000001
6.5,6.399
20.3,19.349000000000007
-0.5,0.2309999999999999
26.2,26.210999999999995
19.1,17.900000000000002
12.0,13.852999999999998
10.5,9.987000000000004
19.4,19.822
27.7,27.58000000000002
20.2,20.636000000000003
7.4,8.373999999999999
23.3,21.163
-2.9,-3.606999999999998
15.2,14.691
0.0,0.9030000000000004
20.1,20.256000000000007
20.1,20.390000000000004
-3.2,-7.2950000000000035
11.3,11.195999999999996
9.2,8.932000000000002
19.7,20.494000000000007
27.6,28.865999999999996
3.7,5.342999999999996
9.2,6.815000000000001
22.3,22.711999999999993
13.8,14.091000000000003
11.9,12.124000000000002
10.1,12.146
19.0,18.134999999999998
30.5,29.56900000000001
23.6,23.850999999999996
17.6,17.570000000000004
5.8,6.050999999999997
24.4,23.634000000000004
-0.8,-0.48300000000000026
3.0,3.2569999999999992
21.8,21.980999999999998
27.6,26.58899999999999
17.6,17.914999999999996
17.3,18.233
8.6,9.044
19.8,19.665
18.7,18.35
23.2,22.151
20.7,20.176999999999996
6.0,7.455999999999996
1.6,2.3980000000000006
19.1,18.511000000000003
0.8,0.7859999999999999
4.3,4.179000000000002
19.2,19.326
28.2,27.669999999999995
7.3,9.374000000000002
-0.7,-0.7870000000000001
24.9,24.346999999999998
29.5,30.753
6.2,6.467000000000001
25.3,25.596
20.8,22.167
9.4,9.698000000000004
20.2,20.409000000000002
8.8,9.50099999999999
6.2,7.4499999999999975
18.1,18.025000000000006
9.3,8.88
-8.9,-8.670999999999994
4.9,0.33699999999999997
26.2,26.123000000000005
29.7,29.949999999999985
21.6,21.332000000000004
8.9,9.12
25.3,25.572000000000003
16.9,16.451000000000008
26.0,26.692000000000004
17.7,17.519
-0.1,-0.10900000000000003
2.3,-0.11800000000000001
20.0,20.429999999999996
26.4,25.872999999999998
26.8,27.607
1.4,1.4869999999999997
12.1,13.297999999999995
12.2,11.922
13.4,12.143000000000004
15.3,15.667000000000005
19.7,19.516000000000005
15.3,15.045999999999992
23.0,23.593000000000004
19.9,19.952
16.2,16.223999999999986
33.1,30.44400000000002
3.1,2.3929999999999993
1.3,1.5299999999999998
4.8,4.345
2.6,1.3769999999999991
4.7,4.268000000000001
10.4,12.332000000000003
23.1,23.026
7.0,6.803000000000001
-2.6,-1.7140000000000006
0.8,-0.538
13.3,15.206000000000012
16.6,17.718999999999987
22.6,23.061000000000003
20.1,22.267
-1.5,-0.12
4.0,4.329999999999999
14.7,14.311000000000002
12.1,12.38
20.4,20.265000000000004
-8.8,-8.795000000000005
-9.0,-9.218999999999996
13.1,14.170999999999992
-4.1,-4.203999999999999
14.3,14.259999999999993
6.3,5.874
14.8,16.255
21.8,22.071000000000012
25.5,25.78200000000001
24.2,24.792
-2.5,-2.787000000000001
20.1,19.400999999999993
15.5,15.680000000000005
25.4,25.689000000000007
7.2,7.5589999999999975
16.8,16.944999999999997
19.4,19.595000000000006
1.3,1.2459999999999993
2.7,2.8099999999999987
-1.3,-0.6590000000000003
19.8,18.813000000000002
14.1,12.612000000000002
3.3,3.0940000000000007
28.8,28.815000000000005
29.4,28.248999999999988
18.6,18.02799999999999
-2.4,-2.1719999999999997
6.6,7.7780000000000005
24.2,24.366999999999994
8.2,6.946999999999996
1.6,2.3570000000000007
27.7,28.411000000000005
7.0,7.322999999999999
7.3,6.8089999999999975
21.0,21.402
23.6,23.623999999999988
14.2,14.668999999999999
18.4,19.626999999999995
5.7,6.384999999999996
1.5,1.296
23.2,23.687999999999988
16.9,17.013000000000005
9.8,11.553999999999998
21.7,21.44400000000001
25.3,25.694000000000013
11.4,11.386000000000001
7.4,7.096
16.5,16.851999999999993
19.1,19.232999999999993
2.1,3.0659999999999985
4.8,5.695
-3.8,-4.383000000000002
14.5,14.626000000000003
16.6,16.207999999999984
17.5,18.52
17.6,16.628999999999998
5.8,7.231999999999997
16.7,17.413000000000007
25.7,25.885000000000012
25.0,24.75799999999999
3.0,3.1820000000000004
24.1,23.265
26.3,27.658999999999995
14.1,14.091000000000001
1.1,0.8700000000000003
24.8,25.806999999999995
